Row ID,Order ID,Customer ID,Product ID,Postal Code,Order Date,Ship Date,Sales,order_key,ship_key,customer_key,region_key,product_key
226,CA-2016-163055,DS-13180,OFF-AR-10001026,48227.0,2016-08-09,2016-08-16,2.2,108,2214,104,84,210
227,CA-2016-163055,DS-13180,FUR-TA-10003748,48227.0,2016-08-09,2016-08-16,622.45,108,2214,104,84,211
228,CA-2016-163055,DS-13180,OFF-ST-10002485,48227.0,2016-08-09,2016-08-16,21.98,108,2214,104,84,212
229,US-2016-145436,VD-21670,FUR-CH-10004860,38401.0,2016-02-28,2016-03-04,161.568,109,2416,105,85,213
230,US-2016-145436,VD-21670,FUR-CH-10004477,38401.0,2016-02-28,2016-03-04,389.696,109,2416,105,85,214
231,US-2015-156216,EA-14035,OFF-BI-10001679,28205.0,2015-09-13,2015-09-17,18.648,110,2522,106,44,215
232,US-2018-100930,CS-12400,FUR-TA-10001705,33614.0,2018-04-07,2018-04-12,233.86,111,1557,38,86,216
233,US-2018-100930,CS-12400,FUR-TA-10003473,33614.0,2018-04-07,2018-04-12,620.6145,111,1557,38,86,217
234,US-2018-100930,CS-12400,OFF-BI-10001679,33614.0,2018-04-07,2018-04-12,5.328,111,1557,38,86,215
235,US-2018-100930,CS-12400,FUR-FU-10004017,33614.0,2018-04-07,2018-04-12,258.072,111,1557,38,86,1615
236,US-2018-100930,CS-12400,TEC-AC-10003832,33614.0,2018-04-07,2018-04-12,617.976,111,1557,38,86,466
237,CA-2018-160514,DB-13120,OFF-PA-10002479,95051.0,2018-11-12,2018-11-16,10.56,112,1394,107,87,220
238,CA-2017-157749,KL-16645,OFF-PA-10003349,60610.0,2017-06-04,2017-06-09,25.92,113,500,108,27,221
239,CA-2017-157749,KL-16645,FUR-FU-10000576,60610.0,2017-06-04,2017-06-09,419.68,113,500,108,27,222
240,CA-2017-157749,KL-16645,FUR-FU-10004351,60610.0,2017-06-04,2017-06-09,11.688,113,500,108,27,223
241,CA-2017-157749,KL-16645,TEC-PH-10000011,60610.0,2017-06-04,2017-06-09,31.984,113,500,108,27,224
242,CA-2017-157749,KL-16645,FUR-TA-10002607,60610.0,2017-06-04,2017-06-09,177.225,113,500,108,27,225
243,CA-2017-157749,KL-16645,FUR-FU-10002505,60610.0,2017-06-04,2017-06-09,4.044,113,500,108,27,226
244,CA-2017-157749,KL-16645,OFF-AR-10004685,60610.0,2017-06-04,2017-06-09,7.408,113,500,108,27,184
245,CA-2015-131926,DW-13480,FUR-CH-10004063,55044.0,2015-06-01,2015-06-06,2001.86,114,136,109,88,121
246,CA-2015-131926,DW-13480,OFF-ST-10002276,55044.0,2015-06-01,2015-06-06,166.72,114,136,109,88,227
247,CA-2015-131926,DW-13480,OFF-PA-10004082,55044.0,2015-06-01,2015-06-06,47.88,114,136,109,88,228
248,CA-2015-131926,DW-13480,OFF-AP-10002945,55044.0,2015-06-01,2015-06-06,1503.25,114,136,109,88,229
249,CA-2015-131926,DW-13480,OFF-PA-10000061,55044.0,2015-06-01,2015-06-06,25.92,114,136,109,88,182
250,CA-2017-154739,LH-17155,FUR-CH-10002965,94109.0,2017-12-10,2017-12-15,321.568,115,111,110,10,230
251,CA-2017-145625,KC-16540,OFF-PA-10004569,92037.0,2017-09-11,2017-09-17,7.61,116,112,111,89,231
252,CA-2017-145625,KC-16540,TEC-AC-10003832,92037.0,2017-09-11,2017-09-17,3347.37,116,112,111,89,466
253,CA-2017-146941,DL-13315,OFF-ST-10001228,10024.0,2017-12-10,2017-12-13,80.58,117,275,112,24,453
254,CA-2017-146941,DL-13315,OFF-EN-10003296,10024.0,2017-12-10,2017-12-13,361.92,117,275,112,24,233
255,US-2016-159982,DR-12880,FUR-FU-10002505,60623.0,2016-11-28,2016-12-04,12.132,118,114,113,37,226
256,US-2016-159982,DR-12880,OFF-ST-10004804,60623.0,2016-11-28,2016-12-04,82.368,118,114,113,37,234
257,US-2016-159982,DR-12880,OFF-ST-10001590,60623.0,2016-11-28,2016-12-04,53.92,118,114,113,37,148
258,US-2016-159982,DR-12880,TEC-PH-10001580,60623.0,2016-11-28,2016-12-04,647.904,118,114,113,37,235
259,CA-2018-163139,CC-12670,TEC-AC-10000290,10009.0,2018-12-01,2018-12-03,20.37,119,1953,114,30,236
260,CA-2018-163139,CC-12670,OFF-ST-10002790,10009.0,2018-12-01,2018-12-03,221.55,119,1953,114,30,237
261,CA-2018-163139,CC-12670,OFF-BI-10003460,10009.0,2018-12-01,2018-12-03,17.52,119,1953,114,30,238
262,US-2018-155299,Dl-13600,OFF-AP-10002203,77506.0,2018-06-08,2018-06-12,1.624,120,952,115,90,239
263,US-2015-106992,SB-20290,TEC-MA-10000822,77036.0,2015-09-19,2015-09-21,3059.982,121,387,116,67,157
264,US-2015-106992,SB-20290,TEC-MA-10003353,77036.0,2015-09-19,2015-09-21,2519.958,121,387,116,67,240
265,CA-2017-125318,RC-19825,TEC-PH-10001433,60610.0,2017-06-06,2017-06-13,328.224,122,1092,117,27,241
266,CA-2016-155040,AH-10210,TEC-AC-10004469,94513.0,2016-11-10,2016-11-15,79.9,123,119,118,91,242
267,CA-2018-136826,CB-12535,OFF-AR-10003602,27514.0,2018-06-16,2018-06-20,14.016,124,1973,119,92,243
268,CA-2017-111010,PG-18895,OFF-FA-10003472,7960.0,2017-01-22,2017-01-28,7.56,125,2507,39,93,244
269,US-2018-145366,CA-12310,OFF-ST-10004180,45231.0,2018-12-09,2018-12-13,37.208,126,2108,120,94,245
270,US-2018-145366,CA-12310,OFF-EN-10004386,45231.0,2018-12-09,2018-12-13,57.576,126,2108,120,94,246
271,CA-2018-163979,KH-16690,OFF-ST-10003208,94110.0,2018-12-28,2019-01-02,725.84,127,796,121,95,247
272,CA-2016-155334,HA-14920,TEC-AC-10003628,94109.0,2016-07-30,2016-07-31,209.93,128,2187,67,10,248
273,CA-2016-155334,HA-14920,FUR-FU-10003274,94109.0,2016-07-30,2016-07-31,5.28,128,2187,67,10,249
274,CA-2016-155334,HA-14920,OFF-BI-10002557,94109.0,2016-07-30,2016-07-31,10.92,128,2187,67,10,250
275,CA-2018-118136,BB-10990,OFF-PA-10002615,90301.0,2018-09-16,2018-09-17,8.82,129,2087,122,96,251
276,CA-2018-118136,BB-10990,OFF-AR-10001427,90301.0,2018-09-16,2018-09-17,5.98,129,2087,122,96,252
277,CA-2018-132976,AG-10495,OFF-PA-10000673,19140.0,2018-10-13,2018-10-17,11.648,130,736,123,12,253
278,CA-2018-132976,AG-10495,OFF-PA-10004470,19140.0,2018-10-13,2018-10-17,18.176,130,736,123,12,254
279,CA-2018-132976,AG-10495,OFF-ST-10000876,19140.0,2018-10-13,2018-10-17,59.712,130,736,123,12,255
280,CA-2018-132976,AG-10495,OFF-LA-10002043,19140.0,2018-10-13,2018-10-17,24.84,130,736,123,12,256
281,US-2016-161991,SC-20725,OFF-BI-10004967,77070.0,2016-09-26,2016-09-28,2.08,131,1294,57,33,257
282,US-2016-161991,SC-20725,TEC-PH-10001760,77070.0,2016-09-26,2016-09-28,1114.4,131,1294,57,33,258
283,CA-2016-130890,JO-15280,FUR-TA-10002903,90004.0,2016-11-02,2016-11-06,1038.84,132,90,124,26,259
284,CA-2016-130883,TB-21520,OFF-PA-10000474,97206.0,2016-09-26,2016-10-02,141.76,133,128,15,41,260
285,CA-2016-130883,TB-21520,TEC-AC-10001956,97206.0,2016-09-26,2016-10-02,239.8,133,128,15,41,261
286,CA-2016-130883,TB-21520,OFF-PA-10004100,97206.0,2016-09-26,2016-10-02,31.104,133,128,15,41,262
287,CA-2017-112697,AH-10195,OFF-BI-10000778,33319.0,2017-12-18,2017-12-20,254.058,134,2437,125,97,263
288,CA-2017-112697,AH-10195,OFF-AP-10002684,33319.0,2017-12-18,2017-12-20,194.528,134,2437,125,97,168
289,CA-2017-112697,AH-10195,OFF-SU-10000646,33319.0,2017-12-18,2017-12-20,961.48,134,2437,125,97,264
290,CA-2017-110772,NZ-18565,OFF-FA-10002983,43229.0,2017-11-20,2017-11-24,19.096,135,130,126,48,265
291,CA-2017-110772,NZ-18565,OFF-LA-10004689,43229.0,2017-11-20,2017-11-24,18.496,135,130,126,48,266
292,CA-2017-110772,NZ-18565,TEC-AC-10002001,43229.0,2017-11-20,2017-11-24,255.984,135,130,126,48,267
293,CA-2017-110772,NZ-18565,FUR-BO-10004709,43229.0,2017-11-20,2017-11-24,86.97,135,130,126,48,268
294,CA-2015-111451,KL-16555,FUR-FU-10004091,80906.0,2015-12-26,2015-12-28,300.416,136,1230,127,98,979
295,CA-2015-111451,KL-16555,FUR-CH-10001891,80906.0,2015-12-26,2015-12-28,230.352,136,1230,127,98,270
296,CA-2015-111451,KL-16555,FUR-FU-10002918,80906.0,2015-12-26,2015-12-28,218.352,136,1230,127,98,271
297,CA-2015-111451,KL-16555,OFF-BI-10004593,80906.0,2015-12-26,2015-12-28,78.6,136,1230,127,98,272
298,CA-2015-111451,KL-16555,OFF-FA-10004854,80906.0,2015-12-26,2015-12-28,27.552,136,1230,127,98,273
299,CA-2017-142545,JD-15895,OFF-PA-10002105,7109.0,2017-10-28,2017-11-03,32.4,137,132,64,99,274
300,CA-2017-142545,JD-15895,OFF-ST-10002756,7109.0,2017-10-28,2017-11-03,1082.48,137,132,64,99,275
301,CA-2017-142545,JD-15895,OFF-PA-10004243,7109.0,2017-10-28,2017-11-03,56.91,137,132,64,99,276
302,CA-2017-142545,JD-15895,FUR-FU-10001861,7109.0,2017-10-28,2017-11-03,77.6,137,132,64,99,277
303,CA-2017-142545,JD-15895,OFF-BI-10002706,7109.0,2017-10-28,2017-11-03,14.28,137,132,64,99,278
304,US-2018-152380,JH-15910,FUR-TA-10002533,60623.0,2018-11-19,2018-11-23,219.075,138,2280,102,37,279
305,CA-2016-144253,AS-10225,FUR-FU-10002671,10024.0,2016-05-04,2016-05-09,26.8,139,134,128,24,280
306,CA-2015-130960,KB-16600,OFF-AR-10003651,48180.0,2015-12-30,2016-01-04,9.84,140,663,34,100,281
307,CA-2015-111003,CR-12625,OFF-BI-10001072,8701.0,2015-06-01,2015-06-06,45.48,141,136,129,101,282
308,CA-2015-111003,CR-12625,OFF-AR-10002135,8701.0,2015-06-01,2015-06-06,289.2,141,136,129,101,283
309,CA-2018-126774,SH-20395,OFF-AR-10002804,22204.0,2018-04-15,2018-04-17,4.89,142,2339,130,102,284
310,CA-2017-142902,BP-11185,FUR-FU-10001918,80004.0,2017-09-12,2017-09-14,15.136,143,1791,131,103,285
311,CA-2017-142902,BP-11185,FUR-CH-10004086,80004.0,2017-09-12,2017-09-14,466.768,143,1791,131,103,286
312,CA-2017-142902,BP-11185,FUR-FU-10001756,80004.0,2017-09-12,2017-09-14,15.232,143,1791,131,103,287
313,CA-2017-142902,BP-11185,OFF-LA-10000634,80004.0,2017-09-12,2017-09-14,6.264,143,1791,131,103,288
314,CA-2015-120887,TS-21205,FUR-FU-10001588,7601.0,2015-09-27,2015-10-03,87.54,144,1872,132,104,289
315,CA-2015-167850,AG-10525,TEC-PH-10002398,33710.0,2015-08-09,2015-08-16,178.384,145,140,133,105,290
316,CA-2015-167850,AG-10525,OFF-PA-10001937,33710.0,2015-08-09,2015-08-16,15.552,145,140,133,105,291
317,CA-2015-164259,SP-20860,OFF-AR-10003373,19143.0,2015-12-28,2015-12-30,99.136,146,1258,134,106,292
318,CA-2015-164973,NM-18445,FUR-CH-10002602,10024.0,2015-11-04,2015-11-09,135.882,147,1221,135,24,293
319,CA-2015-164973,NM-18445,TEC-MA-10002927,10024.0,2015-11-04,2015-11-09,3991.98,147,1221,135,24,294
320,CA-2015-164973,NM-18445,TEC-PH-10004093,10024.0,2015-11-04,2015-11-09,275.94,147,1221,135,24,41
321,CA-2015-164973,NM-18445,TEC-AC-10000892,10024.0,2015-11-04,2015-11-09,360.0,147,1221,135,24,295
322,CA-2015-164973,NM-18445,OFF-ST-10002974,10024.0,2015-11-04,2015-11-09,43.57,147,1221,135,24,124
323,CA-2015-156601,FA-14230,OFF-FA-10000624,90805.0,2015-09-19,2015-09-24,7.16,148,1510,136,107,296
324,CA-2017-162138,GK-14620,OFF-BI-10004593,92345.0,2017-04-23,2017-04-27,251.52,149,1235,137,108,272
325,CA-2017-162138,GK-14620,TEC-AC-10001908,92345.0,2017-04-23,2017-04-27,99.99,149,1235,137,108,297
326,CA-2018-153339,DJ-13510,FUR-FU-10001967,37130.0,2018-11-03,2018-11-05,15.992,150,1399,138,109,298
327,US-2017-141544,PO-18850,TEC-PH-10003645,19143.0,2017-08-30,2017-09-01,290.898,151,1269,139,106,299
328,US-2017-141544,PO-18850,OFF-ST-10000675,19143.0,2017-08-30,2017-09-01,54.224,151,1269,139,106,300
329,US-2017-141544,PO-18850,FUR-CH-10003312,19143.0,2017-08-30,2017-09-01,786.744,151,1269,139,106,301
330,US-2017-141544,PO-18850,OFF-LA-10001074,19143.0,2017-08-30,2017-09-01,100.24,151,1269,139,106,302
331,US-2017-141544,PO-18850,OFF-BI-10001524,19143.0,2017-08-30,2017-09-01,37.764,151,1269,139,106,303
332,US-2017-150147,JL-15850,TEC-PH-10004614,19134.0,2017-04-25,2017-04-29,82.8,152,205,140,64,304
333,US-2017-150147,JL-15850,OFF-BI-10001153,19134.0,2017-04-25,2017-04-29,20.724,152,205,140,64,305
334,US-2017-150147,JL-15850,OFF-BI-10001982,19134.0,2017-04-25,2017-04-29,4.896,152,205,140,64,306
335,CA-2016-137946,DB-13615,OFF-BI-10001922,90045.0,2016-09-01,2016-09-04,4.752,153,2300,141,63,307
336,CA-2016-137946,DB-13615,TEC-CO-10001449,90045.0,2016-09-01,2016-09-04,959.984,153,2300,141,63,308
337,CA-2016-137946,DB-13615,OFF-BI-10004140,90045.0,2016-09-01,2016-09-04,14.368,153,2300,141,63,309
338,CA-2015-129924,AC-10420,OFF-BI-10003314,94122.0,2015-07-12,2015-07-17,7.712,154,2299,142,35,310
339,CA-2015-129924,AC-10420,FUR-TA-10004575,94122.0,2015-07-12,2015-07-17,698.352,154,2299,142,35,311
340,CA-2016-128167,KL-16645,OFF-FA-10000490,84041.0,2016-06-22,2016-06-26,4.96,155,150,108,110,312
341,CA-2015-122336,JD-15895,OFF-AR-10000122,19140.0,2015-04-13,2015-04-17,17.856,156,1104,64,12,313
342,CA-2015-122336,JD-15895,OFF-BI-10003656,19140.0,2015-04-13,2015-04-17,509.97,156,1104,64,12,14
343,CA-2015-122336,JD-15895,OFF-FA-10002780,19140.0,2015-04-13,2015-04-17,30.992,156,1104,64,12,129
344,CA-2015-122336,JD-15895,TEC-PH-10000702,19140.0,2015-04-13,2015-04-17,71.928,156,1104,64,12,314
345,US-2016-120712,CS-12130,OFF-ST-10000107,78745.0,2016-12-20,2016-12-24,88.8,157,1463,80,111,18
346,CA-2018-169901,CC-12550,TEC-PH-10002293,94122.0,2018-06-15,2018-06-19,47.976,158,2123,143,35,127
347,CA-2018-134306,TD-20995,OFF-AR-10004027,1852.0,2018-07-08,2018-07-12,7.56,159,468,144,112,185
348,CA-2018-134306,TD-20995,OFF-PA-10000249,1852.0,2018-07-08,2018-07-12,24.56,159,468,144,112,34
349,CA-2018-134306,TD-20995,OFF-AR-10001374,1852.0,2018-07-08,2018-07-12,12.96,159,468,144,112,315
350,CA-2017-129714,AB-10060,TEC-AC-10000290,10009.0,2017-09-01,2017-09-03,6.79,160,2200,145,30,236
351,CA-2017-129714,AB-10060,OFF-PA-10001970,10009.0,2017-09-01,2017-09-03,24.56,160,2200,145,30,368
352,CA-2017-129714,AB-10060,OFF-BI-10002160,10009.0,2017-09-01,2017-09-03,3.048,160,2200,145,30,317
353,CA-2017-129714,AB-10060,OFF-PA-10001970,10009.0,2017-09-01,2017-09-03,49.12,160,2200,145,30,368
354,CA-2017-129714,AB-10060,OFF-BI-10004995,10009.0,2017-09-01,2017-09-03,4355.168,160,2200,145,30,318
355,CA-2017-138520,JL-15505,FUR-BO-10002268,10035.0,2017-04-08,2017-04-13,388.704,161,156,146,371,319
356,CA-2017-138520,JL-15505,OFF-EN-10001137,10035.0,2017-04-08,2017-04-13,8.26,161,156,146,371,320
357,CA-2017-138520,JL-15505,OFF-AR-10002399,10035.0,2017-04-08,2017-04-13,17.04,161,156,146,371,321
358,CA-2017-138520,JL-15505,OFF-PA-10002713,10035.0,2017-04-08,2017-04-13,34.4,161,156,146,371,322
359,CA-2017-130001,HK-14890,OFF-PA-10002666,28205.0,2017-04-23,2017-04-28,36.24,162,157,97,44,189
360,CA-2018-155698,VB-21745,OFF-AP-10001124,31907.0,2018-03-08,2018-03-11,647.84,163,1375,147,113,323
361,CA-2018-155698,VB-21745,OFF-LA-10001158,31907.0,2018-03-08,2018-03-11,20.7,163,1375,147,113,324
362,CA-2018-144904,KW-16435,OFF-LA-10001158,10009.0,2018-09-25,2018-10-01,20.7,164,1565,148,30,324
363,CA-2018-144904,KW-16435,FUR-CH-10000785,10009.0,2018-09-25,2018-10-01,488.646,164,1565,148,30,325
364,CA-2018-144904,KW-16435,OFF-AR-10003732,10009.0,2018-09-25,2018-10-01,5.56,164,1565,148,30,326
365,CA-2018-144904,KW-16435,FUR-FU-10000023,10009.0,2018-09-25,2018-10-01,47.12,164,1565,148,30,327
366,CA-2015-123344,JD-16060,OFF-ST-10001713,94109.0,2015-09-24,2015-09-29,211.96,165,160,149,10,46
367,CA-2017-155516,MK-17905,OFF-BI-10002412,6040.0,2017-10-21,2017-10-21,23.2,166,2434,150,114,328
368,CA-2017-155516,MK-17905,OFF-SU-10001225,6040.0,2017-10-21,2017-10-21,7.36,166,2434,150,114,329
369,CA-2017-155516,MK-17905,OFF-ST-10002406,6040.0,2017-10-21,2017-10-21,104.79,166,2434,150,114,330
370,CA-2017-155516,MK-17905,FUR-BO-10002545,6040.0,2017-10-21,2017-10-21,1043.92,166,2434,150,114,38
371,CA-2018-104745,GT-14755,OFF-PA-10002036,78550.0,2018-05-29,2018-06-04,25.92,167,1889,151,115,331
372,CA-2018-104745,GT-14755,OFF-ST-10002205,78550.0,2018-05-29,2018-06-04,53.424,167,1889,151,115,332
373,US-2015-119137,AG-10900,OFF-BI-10001982,85705.0,2015-07-23,2015-07-27,8.16,168,1016,152,116,306
374,US-2015-119137,AG-10900,TEC-AC-10003911,85705.0,2015-07-23,2015-07-27,1023.936,168,1016,152,116,333
375,US-2015-119137,AG-10900,OFF-AR-10000658,85705.0,2015-07-23,2015-07-27,9.24,168,1016,152,116,334
376,US-2015-119137,AG-10900,TEC-AC-10002076,85705.0,2015-07-23,2015-07-27,479.04,168,1016,152,116,335
377,US-2017-134656,MM-18280,OFF-PA-10003039,62301.0,2017-09-28,2017-10-01,99.136,169,1065,153,117,336
378,US-2018-134481,AR-10405,FUR-TA-10004915,2038.0,2018-08-27,2018-09-01,1488.424,170,1750,154,118,337
379,CA-2016-130792,RA-19915,OFF-AP-10000696,77095.0,2016-04-28,2016-05-05,8.652,171,1287,155,15,338
380,CA-2016-130792,RA-19915,OFF-ST-10003327,77095.0,2016-04-28,2016-05-05,23.832,171,1287,155,15,339
381,CA-2016-130792,RA-19915,OFF-BI-10000309,77095.0,2016-04-28,2016-05-05,12.176,171,1287,155,15,340
382,CA-2017-134775,AS-10285,OFF-PA-10004734,94109.0,2017-10-28,2017-10-29,50.96,172,287,156,10,341
383,CA-2017-134775,AS-10285,OFF-BI-10002225,94109.0,2017-10-28,2017-10-29,49.536,172,287,156,10,342
384,CA-2016-125395,LA-16780,TEC-AC-10004708,48180.0,2016-06-26,2016-06-29,41.9,173,2301,157,100,343
385,US-2016-168935,DO-13435,FUR-TA-10000617,33024.0,2016-11-27,2016-12-02,375.4575,174,1551,158,119,344
386,US-2016-168935,DO-13435,TEC-AC-10002335,33024.0,2016-11-27,2016-12-02,83.976,174,1551,158,119,345
387,CA-2016-122756,DK-13225,TEC-MA-10001681,19140.0,2016-12-03,2016-12-07,482.34,175,2565,159,12,346
388,CA-2016-122756,DK-13225,FUR-FU-10001935,19140.0,2016-12-03,2016-12-07,2.96,175,2565,159,12,347
389,CA-2015-115973,NG-18430,OFF-AR-10004757,45231.0,2015-11-24,2015-11-26,2.624,176,1878,160,94,348
390,CA-2018-101798,MV-18190,OFF-BI-10000050,10009.0,2018-12-11,2018-12-15,23.36,177,1329,161,30,349
391,CA-2018-101798,MV-18190,TEC-AC-10001998,10009.0,2018-12-11,2018-12-15,39.98,177,1329,161,30,85
392,US-2015-135972,JG-15115,TEC-PH-10003012,98198.0,2015-09-21,2015-09-23,246.384,178,2177,162,120,350
393,US-2015-135972,JG-15115,TEC-CO-10002313,98198.0,2015-09-21,2015-09-23,1799.97,178,2177,162,120,351
394,US-2015-134971,BP-11095,OFF-BI-10003982,61604.0,2015-06-07,2015-06-10,12.462,179,2011,163,121,352
395,CA-2018-102946,VP-21730,OFF-BI-10004492,89115.0,2018-06-30,2018-07-05,75.792,180,2235,164,122,353
396,CA-2018-165603,SS-20140,OFF-ST-10000798,2886.0,2018-10-17,2018-10-19,49.96,181,395,165,123,354
397,CA-2018-165603,SS-20140,OFF-PA-10002552,2886.0,2018-10-17,2018-10-19,12.96,181,395,165,123,355
398,CA-2016-122259,HP-14815,OFF-SU-10002573,49201.0,2016-10-31,2016-11-04,70.12,182,1106,7,31,356
399,CA-2017-108987,AG-10675,OFF-ST-10001580,77036.0,2017-09-08,2017-09-10,35.952,183,1175,166,67,357
400,CA-2017-108987,AG-10675,FUR-BO-10004834,77036.0,2017-09-08,2017-09-10,2396.2656,183,1175,166,67,27
401,CA-2017-108987,AG-10675,OFF-ST-10000934,77036.0,2017-09-08,2017-09-10,131.136,183,1175,166,67,358
402,CA-2017-108987,AG-10675,TEC-AC-10000158,77036.0,2017-09-08,2017-09-10,57.584,183,1175,166,67,359
403,CA-2015-113166,LF-17185,OFF-PA-10001947,33180.0,2015-12-24,2015-12-26,9.568,184,1944,167,124,360
404,CA-2015-155208,SP-20650,OFF-AR-10003478,28403.0,2015-04-16,2015-04-20,39.072,185,179,71,125,361
405,CA-2018-117933,RF-19840,OFF-AP-10004249,10024.0,2018-12-24,2018-12-29,35.91,186,1679,168,24,362
406,CA-2018-117457,KH-16510,TEC-AC-10000158,94110.0,2018-12-08,2018-12-12,179.95,187,1241,169,95,359
407,CA-2018-117457,KH-16510,TEC-CO-10004115,94110.0,2018-12-08,2018-12-12,1199.976,187,1241,169,95,363
408,CA-2018-117457,KH-16510,OFF-PA-10003724,94110.0,2018-12-08,2018-12-12,27.15,187,1241,169,95,364
409,CA-2018-117457,KH-16510,FUR-TA-10002041,94110.0,2018-12-08,2018-12-12,1004.024,187,1241,169,95,365
410,CA-2018-117457,KH-16510,OFF-PA-10002893,94110.0,2018-12-08,2018-12-12,9.68,187,1241,169,95,366
411,CA-2018-117457,KH-16510,OFF-LA-10003766,94110.0,2018-12-08,2018-12-12,28.35,187,1241,169,95,367
412,CA-2018-117457,KH-16510,OFF-PA-10001970,94110.0,2018-12-08,2018-12-12,55.98,187,1241,169,95,368
413,CA-2018-117457,KH-16510,FUR-BO-10001972,94110.0,2018-12-08,2018-12-12,1336.829,187,1241,169,95,369
414,CA-2018-117457,KH-16510,FUR-CH-10003956,94110.0,2018-12-08,2018-12-12,113.568,187,1241,169,95,370
415,CA-2018-142636,KC-16675,OFF-PA-10000157,98105.0,2018-11-03,2018-11-07,139.86,188,2536,170,60,371
416,CA-2018-142636,KC-16675,FUR-CH-10001891,98105.0,2018-11-03,2018-11-07,307.136,188,2536,170,60,270
417,CA-2018-122105,CJ-12010,OFF-AR-10004344,92646.0,2018-06-24,2018-06-28,95.92,189,183,171,126,372
418,CA-2017-148796,PB-19150,FUR-CH-10004886,90004.0,2017-04-14,2017-04-18,383.8,190,2093,172,26,373
419,CA-2018-154816,VB-21745,OFF-PA-10003845,40475.0,2018-11-06,2018-11-10,5.78,191,2102,147,127,374
420,CA-2018-110478,SP-20860,OFF-AR-10001573,90045.0,2018-03-04,2018-03-09,9.32,192,186,134,63,375
421,CA-2018-110478,SP-20860,OFF-EN-10000483,90045.0,2018-03-04,2018-03-09,15.25,192,186,134,63,376
422,CA-2015-142048,JE-15745,TEC-AC-10004114,80027.0,2015-06-22,2015-06-25,196.752,193,521,33,128,377
423,CA-2018-125388,MP-17965,FUR-FU-10004712,1841.0,2018-10-19,2018-10-23,56.56,194,188,173,129,378
424,CA-2018-125388,MP-17965,OFF-ST-10000918,1841.0,2018-10-19,2018-10-23,32.7,194,188,173,129,379
425,CA-2018-155705,NF-18385,FUR-CH-10000015,39212.0,2018-08-21,2018-08-23,866.4,195,1753,174,130,380
426,CA-2018-149160,JM-15265,FUR-FU-10003347,48187.0,2018-11-23,2018-11-26,28.4,196,2446,26,131,381
427,CA-2018-149160,JM-15265,OFF-BI-10001543,48187.0,2018-11-23,2018-11-26,287.92,196,2446,26,131,382
428,CA-2015-101476,SD-20485,TEC-MA-10000029,10801.0,2015-09-12,2015-09-13,69.99,197,2398,175,132,383
429,CA-2018-152275,KH-16630,OFF-AR-10000369,78207.0,2018-10-01,2018-10-08,6.672,198,435,176,66,384
430,US-2017-123750,RB-19795,OFF-BI-10004584,28052.0,2017-04-15,2017-04-21,189.588,199,2490,177,133,385
431,US-2017-123750,RB-19795,TEC-AC-10004659,28052.0,2017-04-15,2017-04-21,408.744,199,2490,177,133,173
432,US-2017-123750,RB-19795,TEC-AC-10004659,28052.0,2017-04-15,2017-04-21,291.96,199,2490,177,133,173
433,US-2017-123750,RB-19795,OFF-ST-10000617,28052.0,2017-04-15,2017-04-21,4.768,199,2490,177,133,386
434,CA-2017-127369,DB-13060,OFF-ST-10003306,1852.0,2017-06-06,2017-06-07,714.3,200,194,73,112,387
435,US-2015-150574,MK-18160,OFF-BI-10000773,32216.0,2015-12-19,2015-12-25,4.812,201,195,178,134,388
436,US-2015-150574,MK-18160,TEC-AC-10002600,32216.0,2015-12-19,2015-12-25,247.8,201,195,178,134,389
437,CA-2017-147375,PO-19180,TEC-MA-10002937,60623.0,2017-06-12,2017-06-14,1007.979,202,1802,179,37,390
438,CA-2017-147375,PO-19180,OFF-PA-10001970,60623.0,2017-06-12,2017-06-14,313.488,202,1802,179,37,368
439,CA-2018-130043,BB-11545,OFF-PA-10002230,77070.0,2018-09-15,2018-09-19,31.872,203,2251,180,33,391
440,CA-2018-157252,CV-12805,FUR-CH-10003396,10024.0,2018-01-20,2018-01-23,207.846,204,2514,52,24,392
441,CA-2017-115756,PK-19075,FUR-FU-10000246,48227.0,2017-09-05,2017-09-07,12.22,205,2208,8,84,393
442,CA-2017-115756,PK-19075,OFF-ST-10000060,48227.0,2017-09-05,2017-09-07,194.94,205,2208,8,84,394
443,CA-2017-115756,PK-19075,OFF-ST-10003058,48227.0,2017-09-05,2017-09-07,70.95,205,2208,8,84,395
444,CA-2017-115756,PK-19075,OFF-PA-10002222,48227.0,2017-09-05,2017-09-07,91.36,205,2208,8,84,396
445,CA-2017-115756,PK-19075,FUR-CH-10002372,48227.0,2017-09-05,2017-09-07,242.94,205,2208,8,84,397
446,CA-2017-115756,PK-19075,OFF-LA-10001317,48227.0,2017-09-05,2017-09-07,22.05,205,2208,8,84,398
447,CA-2018-154214,TB-21595,FUR-FU-10000206,47201.0,2018-03-20,2018-03-25,2.91,206,2543,181,135,399
448,CA-2017-166674,RB-19360,OFF-AR-10000588,13021.0,2017-04-01,2017-04-03,59.52,207,2386,182,136,400
449,CA-2017-166674,RB-19360,OFF-ST-10001469,13021.0,2017-04-01,2017-04-03,161.94,207,2386,182,136,401
450,CA-2017-166674,RB-19360,OFF-AR-10001953,13021.0,2017-04-01,2017-04-03,263.88,207,2386,182,136,402
451,CA-2017-166674,RB-19360,OFF-AR-10003156,13021.0,2017-04-01,2017-04-03,30.48,207,2386,182,136,403
