order_key,Order ID,Order Date
3021,CA-2015-138072,2015-12-30
3022,CA-2016-134201,2016-04-10
3023,CA-2016-111780,2016-12-25
3024,CA-2016-119942,2016-04-05
3025,CA-2016-151547,2016-01-17
3026,CA-2018-166695,2018-05-20
3027,CA-2018-167542,2018-08-13
3028,CA-2016-120901,2016-12-31
3029,CA-2018-121398,2018-12-25
3030,CA-2017-151561,2017-09-01
3031,CA-2018-154676,2018-08-05
3032,US-2015-165589,2015-02-18
3033,US-2017-132577,2017-11-22
3034,CA-2016-114048,2016-12-14
3035,CA-2016-137281,2016-06-13
3036,US-2018-162068,2018-12-28
3037,CA-2018-100111,2018-09-20
3038,US-2018-132381,2018-08-22
3039,CA-2016-147011,2016-06-18
3040,CA-2015-120852,2015-12-20
3041,CA-2017-150007,2017-09-11
3042,CA-2017-124590,2017-11-12
3043,CA-2017-133802,2017-03-14
3044,US-2017-113677,2017-11-13
3045,CA-2018-143378,2018-09-19
3046,CA-2018-152660,2018-12-04
3047,CA-2016-142139,2016-08-31
3048,CA-2018-145772,2018-06-03
3049,CA-2017-124100,2017-03-31
3050,US-2015-158400,2015-10-25
3051,CA-2018-162033,2018-03-26
3052,CA-2015-163447,2015-12-27
3053,CA-2018-145737,2018-09-15
3054,CA-2017-148096,2017-08-16
3055,CA-2017-146766,2017-11-04
3056,CA-2016-105613,2016-10-18
3057,US-2017-142251,2017-10-31
3058,CA-2015-131247,2015-03-30
3059,US-2016-113593,2016-04-18
3060,CA-2018-121083,2018-07-09
3061,CA-2018-151190,2018-06-27
3062,CA-2015-133543,2015-12-22
3063,CA-2018-105130,2018-11-21
3064,CA-2017-161928,2017-06-27
3065,CA-2018-101322,2018-12-28
3066,US-2017-106600,2017-04-08
3067,CA-2015-111871,2015-03-18
3068,CA-2018-139437,2018-07-03
3069,CA-2018-151484,2018-04-20
3070,CA-2017-104150,2017-08-03
3071,CA-2017-161025,2017-12-03
3072,CA-2015-103989,2015-03-19
3073,CA-2016-142433,2016-04-20
3074,CA-2016-132815,2016-09-19
3075,CA-2015-101266,2015-08-27
3076,CA-2017-141523,2017-12-19
3077,US-2015-106299,2015-08-02
3078,CA-2016-158421,2016-09-21
3079,CA-2017-143609,2017-12-11
3080,CA-2016-138331,2016-08-07
3081,CA-2016-138954,2016-11-15
3082,CA-2018-157903,2018-04-04
3083,CA-2017-157259,2017-12-24
3084,CA-2018-107986,2018-12-13
3085,CA-2018-104927,2018-12-22
3086,CA-2018-113453,2018-10-21
3087,CA-2016-149909,2016-11-13
3088,CA-2016-146675,2016-04-16
3089,CA-2017-118332,2017-12-16
3090,CA-2017-133669,2017-10-21
3091,CA-2018-145660,2018-12-01
3092,CA-2017-133697,2017-10-20
3093,CA-2018-148138,2018-09-29
3094,CA-2018-119809,2018-08-18
3095,CA-2018-149944,2018-11-12
3096,CA-2015-128538,2015-10-11
3097,CA-2016-161711,2016-11-28
3098,US-2016-129553,2016-07-27
3099,CA-2017-160220,2017-10-20
3100,US-2018-157224,2018-09-14
3101,CA-2018-140627,2018-12-23
3102,CA-2016-133445,2016-10-05
3103,CA-2015-148782,2015-11-02
3104,CA-2017-148208,2017-01-22
3105,CA-2018-127656,2018-07-11
3106,US-2018-142188,2018-09-11
3107,CA-2017-144400,2017-02-23
3108,US-2017-155180,2017-01-22
3109,CA-2016-134075,2016-12-12
3110,US-2017-131912,2017-10-29
3111,CA-2018-141572,2018-05-28
3112,CA-2015-134621,2015-12-21
3113,CA-2017-165561,2017-11-24
3114,CA-2016-112305,2016-11-20
3115,CA-2018-121580,2018-05-29
3116,CA-2015-101147,2015-12-02
3117,CA-2015-165806,2015-04-07
3118,CA-2016-151624,2016-09-08
3119,CA-2018-139444,2018-09-09
3120,CA-2016-133977,2016-09-06
3121,CA-2018-141425,2018-11-02
3122,CA-2016-133536,2016-03-28
3123,CA-2016-150441,2016-08-13
3124,CA-2016-162607,2016-05-12
3125,CA-2018-103506,2018-07-23
3126,CA-2017-132479,2017-09-24
3127,CA-2018-160724,2018-05-05
3128,US-2017-115952,2017-10-06
3129,CA-2015-146731,2015-11-03
3130,CA-2016-115392,2016-10-01
3131,CA-2018-102379,2018-12-02
3132,CA-2018-149706,2018-12-11
3133,US-2017-139087,2017-07-17
3134,CA-2018-152226,2018-05-12
3135,CA-2016-116484,2016-11-20
3136,CA-2017-100944,2017-09-24
3137,CA-2017-125080,2017-10-21
3138,CA-2017-121020,2017-10-24
3139,CA-2015-100090,2015-07-08
3140,US-2016-139675,2016-03-13
3141,CA-2018-143756,2018-12-02
3142,CA-2016-151253,2016-04-22
3143,CA-2015-141152,2015-09-16
3144,CA-2015-141313,2015-12-28
3145,CA-2015-169852,2015-10-21
3146,CA-2018-107314,2018-11-30
3147,US-2015-161305,2015-06-06
3148,CA-2018-166919,2018-11-23
3149,CA-2018-162712,2018-06-18
3150,CA-2018-107552,2018-05-05
3151,CA-2017-163328,2017-11-04
3152,CA-2015-112837,2015-09-11
3153,CA-2018-120019,2018-02-16
3154,CA-2015-100762,2015-11-24
3155,CA-2018-161459,2018-11-25
3156,CA-2018-160017,2018-09-28
3157,CA-2015-123316,2015-10-13
3158,CA-2015-141299,2015-06-03
3159,CA-2015-104402,2015-06-17
3160,CA-2016-110289,2016-10-29
3161,CA-2015-167927,2015-01-20
3162,CA-2015-133305,2015-07-11
3163,CA-2017-165995,2017-08-30
3164,CA-2018-143112,2018-10-05
3165,US-2017-105830,2017-12-31
3166,CA-2016-146255,2016-03-07
3167,CA-2018-104822,2018-10-20
3168,CA-2016-104486,2016-05-01
3169,CA-2018-161557,2018-09-03
3170,CA-2018-161130,2018-11-03
3171,US-2016-161347,2016-09-13
3172,US-2016-109015,2016-09-06
3173,CA-2015-110611,2015-10-06
3174,CA-2018-139080,2018-01-23
3175,CA-2016-115693,2016-12-10
3176,US-2015-107993,2015-11-25
3177,CA-2018-110443,2018-11-21
3178,CA-2018-144848,2018-04-04
3179,US-2018-147998,2018-05-19
3180,CA-2017-103919,2017-10-03
3181,CA-2017-113425,2017-11-21
3182,CA-2018-143035,2018-10-03
3183,CA-2015-107811,2015-04-29
3184,CA-2017-163216,2017-10-07
3185,US-2017-116442,2017-12-15
3186,CA-2018-150623,2018-04-10
3187,US-2015-163797,2015-04-08
3188,CA-2017-127236,2017-03-29
3189,US-2018-104661,2018-01-15
3190,CA-2015-134103,2015-01-30
3191,CA-2016-147529,2016-02-07
3192,CA-2017-129126,2017-12-14
3193,CA-2018-131632,2018-10-31
3194,CA-2018-151981,2018-08-06
3195,CA-2018-125472,2018-05-30
3196,CA-2016-156328,2016-11-30
3197,CA-2018-154074,2018-08-31
3198,CA-2018-161774,2018-05-14
3199,CA-2018-151211,2018-08-17
3200,CA-2018-142671,2018-11-10
3201,CA-2018-144750,2018-08-21
3202,CA-2017-111976,2017-03-08
3203,CA-2017-140130,2017-10-31
3204,CA-2015-159121,2015-07-26
3205,CA-2016-149650,2016-10-24
3206,CA-2018-115777,2018-08-19
3207,CA-2017-143714,2017-05-23
3208,CA-2015-165764,2015-11-03
3209,CA-2016-121405,2016-03-30
3210,US-2018-116897,2018-05-27
3211,US-2018-113992,2018-12-14
3212,CA-2015-166891,2015-10-04
3213,CA-2017-101161,2017-10-13
3214,CA-2016-151785,2016-03-05
3215,US-2018-119816,2018-03-04
3216,CA-2016-156510,2016-09-25
3217,US-2016-110261,2016-12-19
3218,CA-2016-125710,2016-10-08
3219,CA-2018-161102,2018-07-31
3220,CA-2015-110065,2015-08-05
3221,US-2018-133361,2018-05-14
3222,US-2017-155404,2017-09-22
3223,CA-2016-114503,2016-11-13
3224,CA-2018-153080,2018-05-22
3225,CA-2017-163804,2017-12-02
3226,CA-2016-108532,2016-08-29
3227,CA-2015-151897,2015-06-06
3228,CA-2017-113292,2017-03-18
3229,CA-2015-149524,2015-01-14
3230,CA-2018-140872,2018-06-03
3231,CA-2018-113908,2018-06-03
3232,CA-2016-120621,2016-03-21
3233,US-2018-148866,2018-09-19
3234,CA-2015-149594,2015-09-15
3235,CA-2017-113845,2017-11-20
3236,CA-2018-111262,2018-10-28
3237,CA-2016-103135,2016-07-24
3238,CA-2015-129147,2015-11-02
3239,CA-2018-128265,2018-11-17
3240,CA-2017-152331,2017-06-26
3241,US-2017-128909,2017-10-09
3242,CA-2018-102197,2018-12-20
3243,CA-2018-167640,2018-03-06
3244,US-2018-116652,2018-09-15
3245,CA-2018-138289,2018-01-16
3246,CA-2017-129308,2017-07-07
3247,CA-2017-157791,2017-12-23
3248,CA-2015-146864,2015-12-22
3249,CA-2015-103744,2015-02-23
3250,US-2018-107384,2018-12-04
3251,CA-2015-128209,2015-11-17
3252,CA-2015-169684,2015-10-20
3253,CA-2016-109862,2016-10-25
3254,US-2018-107888,2018-11-16
3255,US-2018-154872,2018-05-14
3256,CA-2015-113880,2015-03-01
3257,US-2016-164966,2016-07-30
3258,CA-2016-126739,2016-11-01
3259,CA-2018-161578,2018-12-16
3260,CA-2015-137092,2015-10-20
3261,CA-2016-166947,2016-06-05
3262,CA-2017-160941,2017-07-21
3263,CA-2018-144680,2018-03-31
3264,CA-2015-166086,2015-05-07
3265,CA-2018-131282,2018-02-05
3266,CA-2015-100678,2015-04-18
3267,CA-2017-161543,2017-05-10
3268,CA-2017-160535,2017-11-25
3269,CA-2018-123085,2018-03-03
3270,CA-2016-153752,2016-12-06
3271,CA-2015-103660,2015-08-25
3272,CA-2017-169887,2017-10-22
3273,CA-2017-148516,2017-08-07
3274,CA-2018-104731,2018-07-21
3275,CA-2015-164749,2015-03-23
3276,CA-2016-103716,2016-04-30
3277,CA-2017-126795,2017-06-13
3278,CA-2016-146290,2016-05-04
3279,CA-2018-157112,2018-04-23
3280,CA-2015-169257,2015-06-06
3281,CA-2015-154095,2015-12-02
3282,CA-2018-146346,2018-06-17
3283,CA-2017-148852,2017-05-26
3284,US-2016-118906,2016-03-10
3285,CA-2017-168921,2017-10-20
3286,CA-2016-107678,2016-04-21
3287,CA-2017-123512,2017-06-17
3288,US-2018-167402,2018-01-13
3289,CA-2015-130449,2015-09-06
3290,CA-2016-141250,2016-01-19
3291,CA-2015-145541,2015-12-14
3292,CA-2015-138513,2015-05-23
3293,CA-2016-135489,2016-09-19
3294,CA-2016-125696,2016-10-02
3295,CA-2017-105081,2017-12-25
3296,US-2017-146857,2017-05-06
3297,CA-2017-166275,2017-10-24
3298,CA-2018-144498,2018-05-06
3299,CA-2018-103352,2018-11-27
3300,CA-2015-108609,2015-10-31
3301,CA-2018-128328,2018-08-05
3302,US-2016-156496,2016-08-10
3303,US-2017-127334,2017-12-15
3304,US-2018-124779,2018-09-08
3305,CA-2018-135937,2018-02-20
3306,CA-2016-129322,2016-08-08
3307,CA-2018-162173,2018-10-26
3308,CA-2017-115483,2017-07-14
3309,CA-2018-122175,2018-05-12
3310,CA-2018-161088,2018-05-25
3311,CA-2015-154837,2015-08-23
3312,CA-2016-153794,2016-09-11
3313,CA-2016-135510,2016-09-05
3314,CA-2016-109337,2016-11-21
3315,CA-2015-150329,2015-10-10
3316,CA-2018-145037,2018-09-02
3317,CA-2018-154466,2018-01-01
3318,CA-2015-109134,2015-11-05
3319,US-2016-129637,2016-12-17
3320,CA-2016-165162,2016-05-14
3321,CA-2018-140494,2018-03-10
3322,CA-2018-104108,2018-12-02
3323,US-2018-165869,2018-07-31
3324,CA-2018-160899,2018-08-11
3325,CA-2018-144225,2018-09-30
3326,US-2017-163538,2017-08-26
3327,US-2017-155103,2017-12-02
3328,CA-2018-145429,2018-07-21
3329,CA-2016-153535,2016-05-20
3330,CA-2016-139164,2016-06-23
3331,CA-2017-112277,2017-09-10
3332,CA-2015-167724,2015-04-13
3333,CA-2016-123141,2016-11-14
3334,CA-2017-149503,2017-12-09
3335,CA-2018-163069,2018-08-18
3336,CA-2018-107629,2018-12-14
3337,CA-2017-134789,2017-04-08
3338,CA-2017-130442,2017-12-16
3339,CA-2018-102974,2018-09-19
3340,US-2018-166394,2018-09-04
3341,CA-2017-128811,2017-09-12
3342,CA-2018-145443,2018-08-10
3343,CA-2017-165827,2017-11-04
3344,CA-2016-156734,2016-06-18
3345,CA-2015-120096,2015-07-04
3346,CA-2016-141754,2016-12-20
3347,CA-2017-123358,2017-04-10
3348,CA-2015-144029,2015-05-26
3349,US-2018-101784,2018-07-06
3350,CA-2016-156923,2016-02-16
3351,CA-2018-111269,2018-06-16
3352,CA-2018-159156,2018-11-13
3353,CA-2018-100230,2018-12-11
3354,CA-2017-154767,2017-06-28
3355,CA-2018-124205,2018-09-15
3356,CA-2018-165715,2018-12-02
3357,CA-2018-100636,2018-06-26
3358,CA-2017-162943,2017-07-24
3359,CA-2017-144764,2017-09-02
3360,CA-2018-100615,2018-04-20
3361,CA-2015-109302,2015-08-12
3362,CA-2018-139787,2018-09-19
3363,CA-2018-139402,2018-12-09
3364,CA-2017-119018,2017-11-04
3365,CA-2016-105361,2016-03-29
3366,US-2017-152373,2017-09-05
3367,US-2018-166037,2018-01-28
3368,US-2017-147711,2017-09-03
3369,CA-2018-121293,2018-07-25
3370,CA-2016-118843,2016-09-13
3371,CA-2016-161445,2016-09-07
3372,CA-2017-124527,2017-11-16
3373,CA-2017-162348,2017-11-10
3374,CA-2015-141005,2015-08-15
3375,CA-2016-145394,2016-11-16
3376,CA-2016-168809,2016-08-25
3377,CA-2017-109827,2017-12-25
3378,CA-2015-152233,2015-10-05
3379,CA-2015-125682,2015-11-22
3380,CA-2018-162880,2018-12-25
3381,CA-2016-128125,2016-03-31
3382,CA-2018-156237,2018-09-14
3383,CA-2015-144414,2015-06-17
3384,CA-2018-163860,2018-12-28
3385,US-2018-115609,2018-11-02
3386,CA-2016-154291,2016-07-25
3387,CA-2017-118689,2017-10-02
3388,CA-2017-140438,2017-12-24
3389,US-2018-123204,2018-07-21
3390,CA-2016-112522,2016-10-10
3391,CA-2017-153101,2017-09-08
3392,CA-2017-142615,2017-11-20
3393,CA-2018-142643,2018-10-15
3394,CA-2016-116260,2016-07-06
3395,CA-2018-107517,2018-02-05
3396,CA-2016-166338,2016-12-06
3397,CA-2017-123946,2017-09-12
3398,CA-2015-147543,2015-07-06
3399,US-2017-159093,2017-05-09
3400,CA-2017-162110,2017-07-18
3401,US-2017-163461,2017-06-18
3402,CA-2015-101462,2015-04-20
3403,US-2017-100461,2017-01-08
3404,US-2018-162670,2018-12-23
3405,CA-2018-128965,2018-04-17
3406,CA-2018-138618,2018-12-01
3407,US-2017-126452,2017-08-21
3408,CA-2017-145009,2017-12-05
3409,CA-2016-162544,2016-12-16
3410,CA-2015-124394,2015-10-17
3411,US-2017-121013,2017-09-05
3412,US-2016-123918,2016-10-15
3413,CA-2016-137113,2016-12-01
3414,CA-2016-120677,2016-05-31
3415,CA-2018-123036,2018-09-10
3416,CA-2018-120222,2018-04-25
3417,CA-2018-164756,2018-09-18
3418,CA-2018-122028,2018-08-18
3419,US-2016-165512,2016-05-24
3420,CA-2016-140557,2016-09-07
3421,US-2018-135013,2018-07-24
3422,CA-2018-111220,2018-09-02
3423,US-2018-149006,2018-12-06
3424,CA-2018-149468,2018-05-20
3425,CA-2017-140249,2017-09-27
3426,US-2018-135503,2018-12-10
3427,CA-2015-126277,2015-09-13
3428,US-2018-115301,2018-07-29
3429,CA-2018-168942,2018-08-01
3430,US-2018-128398,2018-05-02
3431,CA-2016-104115,2016-06-12
3432,CA-2015-142510,2015-12-22
3433,CA-2015-124247,2015-12-16
3434,CA-2017-105473,2017-04-16
3435,CA-2016-102806,2016-05-21
3436,CA-2018-121706,2018-02-26
3437,CA-2018-109211,2018-04-04
3438,CA-2016-134257,2016-03-16
3439,CA-2016-137925,2016-11-30
3440,CA-2017-140046,2017-07-28
3441,CA-2017-140382,2017-06-23
3442,CA-2015-164182,2015-07-14
3443,CA-2018-137365,2018-11-30
3444,CA-2017-129847,2017-09-02
3445,CA-2015-126963,2015-06-15
3446,CA-2017-125094,2017-11-05
3447,CA-2018-107132,2018-06-26
3448,CA-2016-139248,2016-07-25
3449,CA-2015-148369,2015-09-23
3450,CA-2017-106243,2017-09-30
3451,CA-2016-126466,2016-11-09
3452,CA-2016-130365,2016-04-25
3453,CA-2018-143021,2018-11-19
3454,CA-2016-161767,2016-11-20
3455,CA-2016-129917,2016-10-02
3456,CA-2016-115420,2016-04-25
3457,CA-2017-157588,2017-07-14
3458,CA-2016-167255,2016-09-27
3459,CA-2018-162096,2018-11-10
3460,CA-2017-157161,2017-07-16
3461,CA-2016-110765,2016-10-16
3462,CA-2017-163937,2017-01-10
3463,CA-2018-153822,2018-09-19
3464,CA-2018-146185,2018-09-15
3465,CA-2016-112144,2016-06-28
3466,US-2017-119298,2017-11-25
3467,CA-2018-155159,2018-11-25
3468,CA-2018-149076,2018-01-14
3469,CA-2015-146990,2015-11-07
3470,CA-2017-116526,2017-09-01
3471,CA-2018-158561,2018-11-11
3472,CA-2018-165099,2018-12-11
3473,CA-2016-109386,2016-11-08
3474,CA-2016-166800,2016-11-19
3475,CA-2018-117443,2018-12-23
3476,US-2017-134369,2017-09-16
3477,CA-2018-123687,2018-05-26
3478,CA-2016-104871,2016-03-30
3479,CA-2015-133158,2015-08-19
3480,CA-2015-126333,2015-12-23
3481,CA-2016-141740,2016-11-01
3482,CA-2015-119466,2015-12-15
3483,CA-2016-154823,2016-08-21
3484,US-2015-135881,2015-05-23
3485,CA-2018-141201,2018-12-09
3486,CA-2015-114790,2015-03-11
3487,US-2017-154256,2017-06-23
3488,CA-2015-124737,2015-08-23
3489,US-2018-101840,2018-02-06
3490,CA-2018-131653,2018-01-29
3491,US-2017-157840,2017-12-20
3492,CA-2017-145548,2017-11-11
3493,CA-2018-119494,2018-11-09
3494,CA-2015-124618,2015-05-02
3495,CA-2018-161970,2018-09-22
3496,CA-2018-103443,2018-12-17
3497,US-2018-165358,2018-07-18
3498,CA-2017-160136,2017-11-03
3499,CA-2015-150581,2015-04-08
3500,CA-2017-119515,2017-08-14
3501,CA-2015-141355,2015-09-25
3502,CA-2017-165330,2017-12-11
3503,CA-2016-132633,2016-02-03
3504,CA-2017-157742,2017-12-29
3505,CA-2018-127712,2018-08-31
3506,CA-2018-169474,2018-02-04
3507,CA-2015-106726,2015-12-06
3508,CA-2017-147473,2017-05-30
3509,CA-2017-114209,2017-05-21
3510,CA-2015-141901,2015-08-09
3511,CA-2017-164490,2017-09-05
3512,CA-2017-112256,2017-07-23
3513,CA-2017-167416,2017-05-12
3514,CA-2017-106950,2017-09-02
3515,CA-2018-118724,2018-07-21
3516,CA-2018-112004,2018-09-25
3517,US-2018-143175,2018-08-03
3518,CA-2016-105844,2016-10-25
3519,CA-2018-118864,2018-06-15
3520,CA-2016-119480,2016-01-09
3521,US-2016-153374,2016-02-09
3522,CA-2017-101980,2017-08-19
3523,CA-2018-144596,2018-11-06
3524,CA-2016-124933,2016-12-26
3525,CA-2015-159625,2015-11-23
3526,CA-2017-144337,2017-08-01
3527,CA-2015-117478,2015-09-21
3528,CA-2018-147410,2018-09-04
3529,CA-2018-128944,2018-06-19
3530,CA-2017-109666,2017-04-19
3531,US-2017-102239,2017-05-05
3532,CA-2015-143168,2015-10-18
3533,CA-2018-104906,2018-02-13
3534,CA-2018-118122,2018-11-17
3535,US-2015-147774,2015-01-20
3536,CA-2018-166926,2018-12-01
3537,CA-2016-128013,2016-08-09
3538,CA-2017-123176,2017-09-27
3539,US-2017-117541,2017-11-14
3540,CA-2017-166282,2017-04-16
3541,CA-2018-141439,2018-11-26
3542,CA-2016-163965,2016-11-20
3543,CA-2018-128783,2018-09-07
3544,CA-2015-122217,2015-11-24
3545,US-2018-141558,2018-03-11
3546,CA-2017-139941,2017-06-12
3547,CA-2016-166583,2016-06-26
3548,CA-2018-100412,2018-12-22
3549,CA-2018-142909,2018-12-22
3550,CA-2015-137911,2015-10-09
3551,CA-2016-106208,2016-12-10
3552,US-2016-136749,2016-12-25
3553,CA-2018-126718,2018-04-29
3554,CA-2017-131380,2017-03-28
3555,CA-2016-145835,2016-05-13
3556,CA-2015-138709,2015-07-04
3557,CA-2015-122070,2015-04-22
3558,CA-2017-158610,2017-09-19
3559,CA-2015-117464,2015-07-22
3560,US-2018-168613,2018-10-08
3561,CA-2018-125381,2018-04-25
3562,US-2018-141677,2018-03-26
3563,CA-2018-133067,2018-05-04
3564,US-2017-144351,2017-11-14
3565,CA-2015-106054,2015-01-06
3566,CA-2017-138667,2017-12-27
3567,CA-2018-150609,2018-04-30
3568,CA-2018-128853,2018-04-21
3569,CA-2018-133102,2018-08-17
3570,CA-2017-164399,2017-11-12
3571,CA-2017-116918,2017-10-01
3572,CA-2017-110492,2017-02-12
3573,CA-2017-147683,2017-11-13
3574,CA-2015-116785,2015-04-26
3575,US-2016-156797,2016-08-11
3576,CA-2017-104276,2017-11-27
3577,CA-2017-120369,2017-10-28
3578,CA-2015-118276,2015-12-29
3579,CA-2016-136658,2016-09-10
3580,CA-2018-137414,2018-10-02
3581,CA-2017-143476,2017-09-11
3582,US-2017-119046,2017-06-02
3583,CA-2018-154949,2018-10-15
3584,CA-2016-103072,2016-09-27
3585,CA-2016-150770,2016-05-03
3586,CA-2018-154760,2018-01-09
3587,US-2018-104437,2018-01-27
3588,CA-2018-113075,2018-09-02
3589,CA-2017-109953,2017-07-14
3590,CA-2018-127397,2018-02-24
3591,CA-2015-157546,2015-07-20
3592,CA-2018-153843,2018-03-13
3593,CA-2017-137337,2017-03-08
3594,CA-2015-138737,2015-12-07
3595,CA-2017-164924,2017-07-10
3596,CA-2017-101651,2017-12-24
3597,CA-2018-136651,2018-04-23
3598,CA-2018-118892,2018-08-17
3599,US-2018-151127,2018-05-22
3600,CA-2018-145807,2018-02-09
3601,US-2015-127978,2015-03-03
3602,CA-2016-158491,2016-06-04
3603,CA-2017-116764,2017-08-27
3604,CA-2017-152457,2017-09-12
3605,CA-2017-152730,2017-05-30
3606,CA-2018-137001,2018-06-10
3607,CA-2018-156363,2018-10-22
3608,CA-2018-122056,2018-06-13
3609,US-2015-143721,2015-11-23
3610,CA-2018-122987,2018-08-16
3611,CA-2017-133368,2017-01-14
3612,CA-2017-123337,2017-09-16
3613,US-2017-150357,2017-10-10
3614,CA-2016-144519,2016-11-13
3615,CA-2015-120670,2015-11-02
3616,CA-2017-157217,2017-07-19
3617,CA-2017-108224,2017-05-14
3618,CA-2016-162782,2016-02-21
3619,CA-2018-159282,2018-10-16
3620,CA-2018-155936,2018-06-22
3621,CA-2018-169439,2018-09-09
3622,CA-2018-151183,2018-10-14
3623,CA-2017-149965,2017-06-20
3624,CA-2015-158281,2015-09-02
3625,CA-2017-153661,2017-01-30
3626,CA-2018-109183,2018-12-04
3627,CA-2017-113656,2017-01-23
3628,CA-2016-148964,2016-05-26
3629,CA-2015-111899,2015-05-04
3630,CA-2016-101126,2016-02-10
3631,CA-2015-163468,2015-11-18
3632,US-2018-117450,2018-09-04
3633,CA-2015-137274,2015-03-29
3634,CA-2017-144092,2017-11-05
3635,CA-2018-112172,2018-06-10
3636,CA-2016-121699,2016-08-10
3637,CA-2016-162761,2016-10-09
3638,CA-2017-121377,2017-05-28
3639,CA-2018-115322,2018-05-11
3640,CA-2017-132066,2017-10-16
3641,CA-2018-158120,2018-11-17
3642,CA-2018-100097,2018-11-26
3643,CA-2018-167626,2018-09-03
3644,US-2018-126053,2018-12-05
3645,US-2018-128447,2018-11-10
3646,US-2015-131275,2015-03-18
3647,CA-2017-149349,2017-11-12
3648,CA-2018-115119,2018-10-26
3649,CA-2016-125563,2016-04-11
3650,CA-2016-113152,2016-12-25
3651,CA-2018-165155,2018-09-21
3652,CA-2015-163412,2015-12-20
3653,CA-2016-159590,2016-07-18
3654,CA-2015-116190,2015-07-26
3655,CA-2015-168473,2015-12-26
3656,CA-2018-168389,2018-12-11
3657,CA-2015-130421,2015-03-03
3658,CA-2018-142125,2018-10-21
3659,CA-2018-141138,2018-11-10
3660,CA-2018-152135,2018-03-16
3661,CA-2017-151974,2017-09-22
3662,CA-2018-154102,2018-02-06
3663,CA-2016-139780,2016-12-31
3664,CA-2017-114748,2017-10-09
3665,US-2015-115189,2015-12-30
3666,CA-2017-163594,2017-04-12
3667,CA-2017-127243,2017-11-28
3668,CA-2018-161851,2018-04-15
3669,CA-2016-110345,2016-03-09
3670,CA-2015-107769,2015-10-28
3671,US-2018-123862,2018-01-07
3672,CA-2018-100580,2018-08-13
3673,US-2018-145597,2018-11-02
3674,CA-2015-132787,2015-09-19
3675,CA-2016-136224,2016-05-31
3676,CA-2017-105732,2017-09-13
3677,CA-2018-108035,2018-11-29
3678,CA-2018-160031,2018-12-04
3679,CA-2018-147844,2018-05-02
3680,CA-2017-110975,2017-12-25
3681,CA-2015-141649,2015-09-30
3682,CA-2015-124807,2015-07-12
3683,CA-2017-110009,2017-09-08
3684,CA-2018-168172,2018-08-06
3685,CA-2016-100146,2016-05-14
3686,CA-2018-152079,2018-01-20
3687,CA-2017-129728,2017-05-30
3688,CA-2015-121769,2015-04-08
3689,CA-2015-103058,2015-07-23
3690,CA-2018-121125,2018-05-30
3691,US-2017-114013,2017-03-13
3692,CA-2018-135069,2018-04-10
3693,CA-2017-101693,2017-06-25
3694,US-2015-164763,2015-03-17
3695,CA-2015-161249,2015-08-09
3696,CA-2016-148180,2016-07-26
3697,CA-2015-165568,2015-02-15
3698,CA-2016-145457,2016-03-24
3699,US-2018-163657,2018-09-02
3700,CA-2016-120446,2016-11-16
3701,CA-2015-109932,2015-12-09
3702,CA-2018-127474,2018-02-03
3703,CA-2018-115448,2018-11-11
3704,CA-2018-105669,2018-09-17
3705,CA-2018-134796,2018-06-25
3706,CA-2017-137743,2017-07-30
3707,CA-2016-137974,2016-04-16
3708,US-2016-136987,2016-04-11
3709,CA-2016-138485,2016-02-27
3710,CA-2017-103709,2017-09-08
3711,CA-2017-138282,2017-05-19
3712,CA-2018-148985,2018-11-11
3713,CA-2015-138100,2015-09-15
3714,CA-2016-100734,2016-09-15
3715,CA-2017-139997,2017-07-01
3716,CA-2017-109652,2017-04-10
3717,CA-2015-167199,2015-01-06
3718,CA-2017-124583,2017-09-01
3719,CA-2015-113964,2015-09-23
3720,CA-2015-129938,2015-12-15
3721,CA-2018-135111,2018-12-28
3722,US-2016-134558,2016-12-19
3723,CA-2018-157196,2018-11-05
3724,CA-2016-108672,2016-09-10
3725,US-2018-118598,2018-11-16
3726,US-2018-160836,2018-09-11
3727,CA-2018-121048,2018-07-14
3728,US-2018-120147,2018-03-30
3729,CA-2017-158043,2017-01-31
3730,US-2018-106579,2018-06-08
3731,CA-2015-115889,2015-11-02
3732,US-2018-161935,2018-07-14
3733,US-2018-167920,2018-12-09
3734,CA-2017-162383,2017-09-05
3735,CA-2015-125731,2015-09-10
3736,US-2018-106145,2018-09-26
3737,CA-2017-107146,2017-06-17
3738,US-2018-134642,2018-02-25
3739,US-2018-160143,2018-03-31
3740,CA-2018-103415,2018-12-03
3741,CA-2017-106460,2017-02-19
3742,US-2018-112347,2018-12-02
3743,CA-2015-103492,2015-10-10
3744,CA-2017-136595,2017-09-05
3745,CA-2015-140396,2015-11-20
3746,CA-2015-114181,2015-05-10
3747,CA-2018-159506,2018-11-27
3748,US-2015-137155,2015-11-01
3749,CA-2017-105746,2017-12-30
3750,US-2017-104815,2017-09-03
3751,CA-2018-157672,2018-10-05
3752,US-2017-166660,2017-01-30
3753,CA-2018-140802,2018-04-21
3754,CA-2015-133830,2015-12-05
3755,CA-2015-100916,2015-10-21
3756,CA-2016-129532,2016-12-08
3757,CA-2015-134726,2015-11-02
3758,CA-2017-138597,2017-12-18
3759,CA-2016-123113,2016-11-23
3760,CA-2016-169656,2016-08-13
3761,CA-2016-142734,2016-04-16
3762,CA-2015-163223,2015-03-21
